epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
126,3102.53,0.4006,0.29833,1.12785,0.9331,0.91676,0.9614,0.87884,0.36474,0.32298,1.27101,0.005875,0.005875,0.005875
127,3126.86,0.40187,0.29856,1.11382,0.93114,0.90164,0.95803,0.87729,0.36572,0.35496,1.26893,0.005842,0.005842,0.005842
128,3151.04,0.39929,0.29305,1.12203,0.93316,0.91335,0.97432,0.89284,0.36341,0.33247,1.26565,0.005809,0.005809,0.005809
129,3175.37,0.39253,0.29081,1.12713,0.95189,0.91323,0.98037,0.90165,0.35907,0.31458,1.25387,0.005776,0.005776,0.005776
130,3199.43,0.40354,0.29522,1.11721,0.93994,0.9318,0.98552,0.90709,0.36104,0.35281,1.26227,0.005743,0.005743,0.005743
131,3223.53,0.39356,0.29492,1.12562,0.91105,0.93298,0.98499,0.90327,0.35923,0.40414,1.25695,0.00571,0.00571,0.00571
132,3248.08,0.40208,0.29294,1.11068,0.92727,0.9343,0.98715,0.90418,0.36248,0.396,1.2642,0.005677,0.005677,0.005677
133,3272.27,0.39789,0.29028,1.10895,0.94682,0.94007,0.98585,0.90459,0.36493,0.34573,1.27338,0.005644,0.005644,0.005644
134,3296.22,0.4007,0.29584,1.12305,0.94224,0.93774,0.98522,0.90413,0.36298,0.38292,1.26466,0.005611,0.005611,0.005611
135,3320.6,0.39178,0.28796,1.10809,0.94849,0.94143,0.98765,0.90611,0.36282,0.35331,1.26494,0.005578,0.005578,0.005578
136,3344.73,0.39588,0.29029,1.11791,0.94727,0.94282,0.98469,0.90163,0.36424,0.36079,1.2724,0.005545,0.005545,0.005545
137,3369.54,0.3924,0.28854,1.10826,0.93288,0.9433,0.98606,0.90416,0.36229,0.40849,1.26955,0.005512,0.005512,0.005512
138,3394.04,0.38817,0.2841,1.10767,0.95497,0.94909,0.98979,0.90883,0.36049,0.3291,1.26462,0.005479,0.005479,0.005479
139,3418.04,0.3895,0.28525,1.10409,0.96699,0.94117,0.9884,0.90672,0.36001,0.32811,1.26503,0.005446,0.005446,0.005446
140,3442.95,0.39325,0.29422,1.12136,0.97183,0.95011,0.98915,0.90738,0.35869,0.33468,1.2668,0.005413,0.005413,0.005413
141,3467.16,0.39238,0.28675,1.10823,0.96318,0.93872,0.98797,0.90774,0.35763,0.33542,1.26349,0.00538,0.00538,0.00538
142,3491.62,0.38258,0.27923,1.09488,0.95792,0.92739,0.98395,0.90544,0.35832,0.3328,1.2595,0.005347,0.005347,0.005347
143,3516.51,0.38838,0.28506,1.11855,0.95744,0.93197,0.98479,0.90499,0.35606,0.35515,1.25243,0.005314,0.005314,0.005314
144,3541.89,0.39045,0.28834,1.11627,0.94837,0.92857,0.97631,0.89616,0.35525,0.42685,1.24659,0.005281,0.005281,0.005281
145,3566.45,0.3916,0.29035,1.11821,0.95969,0.93813,0.97932,0.89937,0.35541,0.3934,1.25621,0.005248,0.005248,0.005248
146,3590.82,0.38512,0.28594,1.10489,0.96178,0.9468,0.98328,0.90179,0.35522,0.386,1.26457,0.005215,0.005215,0.005215
147,3615.62,0.38842,0.29033,1.11539,0.95409,0.94791,0.97925,0.89648,0.35787,0.38848,1.2684,0.005182,0.005182,0.005182
148,3639.98,0.38491,0.28712,1.11342,0.96249,0.95157,0.98259,0.89905,0.35762,0.31906,1.26655,0.005149,0.005149,0.005149
149,3663.81,0.38764,0.28624,1.11633,0.96591,0.94408,0.9798,0.89699,0.35744,0.31837,1.26155,0.005116,0.005116,0.005116
150,3687.94,0.38887,0.28668,1.12013,0.96813,0.94515,0.98235,0.90069,0.35686,0.31552,1.26043,0.005083,0.005083,0.005083
151,3712.3,0.38191,0.28249,1.10779,0.97067,0.9426,0.98392,0.90141,0.36004,0.31442,1.26628,0.00505,0.00505,0.00505
152,3736.72,0.37372,0.2798,1.10538,0.98017,0.95505,0.98736,0.90304,0.35823,0.27883,1.2657,0.005017,0.005017,0.005017
153,3760.89,0.38259,0.2857,1.11315,0.98074,0.95447,0.98805,0.90472,0.35702,0.28376,1.26297,0.004984,0.004984,0.004984
154,3784.87,0.37678,0.27967,1.11915,0.9758,0.95208,0.98647,0.90373,0.35803,0.29117,1.2701,0.004951,0.004951,0.004951
155,3809.11,0.36763,0.27573,1.09867,0.97145,0.94974,0.98525,0.90257,0.35762,0.28223,1.27194,0.004918,0.004918,0.004918
156,3833.7,0.37769,0.28024,1.10693,0.97516,0.95594,0.98568,0.9037,0.35472,0.28275,1.26771,0.004885,0.004885,0.004885
157,3858.05,0.37382,0.27849,1.10682,0.97646,0.96458,0.98818,0.9063,0.35231,0.28898,1.26162,0.004852,0.004852,0.004852
158,3882.44,0.37515,0.28009,1.11052,0.95502,0.95191,0.98616,0.90566,0.35323,0.3481,1.25919,0.004819,0.004819,0.004819
159,3906.6,0.37652,0.27989,1.10685,0.93825,0.9493,0.98589,0.9049,0.35468,0.37929,1.26369,0.004786,0.004786,0.004786
160,3930.82,0.37238,0.27518,1.10637,0.93753,0.95142,0.98679,0.90533,0.35375,0.3867,1.26371,0.004753,0.004753,0.004753
161,3955.42,0.37227,0.27545,1.10115,0.93923,0.95639,0.98673,0.90556,0.35243,0.38833,1.2652,0.00472,0.00472,0.00472
162,3979.89,0.37603,0.27931,1.11848,0.94285,0.952,0.9855,0.9044,0.35357,0.33802,1.26645,0.004687,0.004687,0.004687
163,4004.09,0.36854,0.27353,1.1043,0.93844,0.93734,0.98366,0.90328,0.35279,0.33139,1.26454,0.004654,0.004654,0.004654
164,4028.09,0.36571,0.27586,1.08991,0.94116,0.94247,0.98481,0.90463,0.35055,0.3187,1.26307,0.004621,0.004621,0.004621
165,4052.47,0.36625,0.27406,1.09716,0.92389,0.92952,0.9821,0.90226,0.35237,0.33678,1.26241,0.004588,0.004588,0.004588
