epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
173,4262,0.3564,0.26767,1.06668,0.98885,0.98828,0.99141,0.93511,0.29788,0.20898,1.04806,0.004324,0.004324,0.004324
174,4286.54,0.35681,0.27083,1.06648,0.98867,0.98824,0.99039,0.93535,0.29615,0.20976,1.04729,0.004291,0.004291,0.004291
175,4311.11,0.35296,0.26868,1.06439,0.98626,0.98814,0.99043,0.93443,0.29606,0.20947,1.04836,0.004258,0.004258,0.004258
176,4335.51,0.35098,0.26643,1.05449,0.98988,0.98511,0.99217,0.93692,0.29661,0.2067,1.04688,0.004225,0.004225,0.004225
177,4360.18,0.35744,0.27074,1.06523,0.98744,0.98886,0.99248,0.93843,0.29542,0.20494,1.04567,0.004192,0.004192,0.004192
178,4384.93,0.35078,0.26617,1.07447,0.99117,0.98616,0.99256,0.93705,0.29691,0.20497,1.04744,0.004159,0.004159,0.004159
179,4410.13,0.35304,0.26499,1.07486,0.99126,0.9876,0.99223,0.93779,0.29544,0.20644,1.04451,0.004126,0.004126,0.004126
180,4434.59,0.35044,0.26509,1.0656,0.99148,0.98742,0.9918,0.93746,0.29539,0.20764,1.04362,0.004093,0.004093,0.004093
181,4458.69,0.347,0.25971,1.06758,0.98926,0.98734,0.9911,0.93551,0.29487,0.2098,1.04376,0.00406,0.00406,0.00406
182,4482.99,0.35292,0.26674,1.06175,0.98969,0.98754,0.99108,0.93531,0.2948,0.21208,1.04613,0.004027,0.004027,0.004027
183,4507,0.35038,0.26505,1.06513,0.98926,0.98682,0.99082,0.93637,0.29487,0.21368,1.04836,0.003994,0.003994,0.003994
184,4531.21,0.34851,0.26492,1.05994,0.98991,0.9874,0.99079,0.93655,0.29486,0.21563,1.04957,0.003961,0.003961,0.003961
185,4555.76,0.34127,0.25842,1.0584,0.99062,0.98705,0.99062,0.93641,0.29508,0.21762,1.04993,0.003928,0.003928,0.003928
