epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
139,3341.32,0.37934,0.28279,1.07833,0.82763,0.84166,0.8882,0.78794,0.42843,0.51091,1.32487,0.005446,0.005446,0.005446
140,3365.46,0.37971,0.28256,1.09293,0.83737,0.83889,0.88673,0.78607,0.42848,0.49917,1.31958,0.005413,0.005413,0.005413
141,3389.36,0.37632,0.28138,1.0793,0.87239,0.81326,0.88723,0.78647,0.42786,0.49785,1.32044,0.00538,0.00538,0.00538
142,3413.19,0.36447,0.27833,1.0756,0.88529,0.81094,0.89471,0.79133,0.42697,0.47268,1.33011,0.005347,0.005347,0.005347
143,3437.3,0.37045,0.2796,1.08198,0.87942,0.83183,0.91055,0.80561,0.42674,0.43966,1.33078,0.005314,0.005314,0.005314
144,3462.23,0.37214,0.27959,1.08509,0.86312,0.86273,0.91804,0.8134,0.42443,0.42504,1.32384,0.005281,0.005281,0.005281
145,3487.75,0.37584,0.27815,1.08078,0.85813,0.86704,0.92114,0.81688,0.42295,0.41243,1.31199,0.005248,0.005248,0.005248
146,3511.63,0.36855,0.27856,1.0748,0.86872,0.84593,0.914,0.80961,0.42208,0.43244,1.30593,0.005215,0.005215,0.005215
147,3535.97,0.37613,0.2834,1.09461,0.87923,0.81726,0.90818,0.80542,0.42316,0.44981,1.30385,0.005182,0.005182,0.005182
148,3560.25,0.3723,0.27866,1.08923,0.8048,0.89209,0.91328,0.81014,0.42439,0.44386,1.30382,0.005149,0.005149,0.005149
149,3584.31,0.37028,0.27711,1.08574,0.88496,0.81358,0.90522,0.80199,0.42053,0.44819,1.29938,0.005116,0.005116,0.005116
150,3608.36,0.37198,0.27949,1.08933,0.88388,0.81221,0.90139,0.79999,0.41876,0.45517,1.29718,0.005083,0.005083,0.005083
151,3632.39,0.36682,0.27543,1.07685,0.87817,0.80744,0.89048,0.78831,0.42328,0.47486,1.30846,0.00505,0.00505,0.00505
152,3657.58,0.36087,0.27266,1.07526,0.86854,0.78939,0.87766,0.77938,0.42243,0.516,1.31549,0.005017,0.005017,0.005017
153,3681.41,0.36961,0.27601,1.0848,0.88407,0.78878,0.88211,0.78299,0.42437,0.50752,1.31376,0.004984,0.004984,0.004984
154,3705.11,0.36296,0.27345,1.0847,0.81437,0.84754,0.88944,0.78961,0.42613,0.48252,1.32169,0.004951,0.004951,0.004951
155,3729.24,0.35461,0.27085,1.06696,0.88987,0.78906,0.88679,0.78311,0.43369,0.48386,1.33092,0.004918,0.004918,0.004918
156,3753.88,0.36574,0.27329,1.07975,0.889,0.79945,0.89146,0.78748,0.43282,0.47701,1.33111,0.004885,0.004885,0.004885
157,3778.21,0.3631,0.27271,1.08344,0.87518,0.8072,0.88906,0.78737,0.42865,0.47852,1.33129,0.004852,0.004852,0.004852
158,3802.61,0.3614,0.27125,1.088,0.88079,0.79866,0.89185,0.79138,0.42748,0.47188,1.3369,0.004819,0.004819,0.004819
159,3827.18,0.36282,0.27177,1.09284,0.87371,0.81418,0.89956,0.79729,0.42763,0.45763,1.33889,0.004786,0.004786,0.004786
160,3851.56,0.35393,0.26963,1.07197,0.8678,0.81528,0.897,0.7949,0.42774,0.46496,1.33697,0.004753,0.004753,0.004753
161,3875.96,0.35359,0.26698,1.07811,0.8629,0.81545,0.89617,0.79556,0.42761,0.47086,1.33784,0.00472,0.00472,0.00472
162,3900.2,0.35874,0.26866,1.09361,0.87067,0.81958,0.89824,0.79856,0.42487,0.4626,1.33555,0.004687,0.004687,0.004687
163,3925.03,0.35465,0.26989,1.07525,0.85632,0.83571,0.89629,0.7953,0.42917,0.46316,1.33702,0.004654,0.004654,0.004654
164,3950.21,0.34865,0.26888,1.06222,0.86826,0.84236,0.89832,0.79704,0.43097,0.46217,1.33422,0.004621,0.004621,0.004621
165,3975.15,0.35106,0.26591,1.07067,0.87494,0.83578,0.89865,0.79647,0.42895,0.46748,1.33115,0.004588,0.004588,0.004588
166,4000.08,0.35243,0.26641,1.07846,0.88498,0.81539,0.89344,0.79263,0.42757,0.48882,1.32649,0.004555,0.004555,0.004555
167,4025.2,0.35411,0.26796,1.07397,0.87792,0.81276,0.89216,0.79183,0.42533,0.48949,1.32362,0.004522,0.004522,0.004522
168,4051.69,0.35209,0.26918,1.07466,0.87343,0.81521,0.89218,0.79291,0.42452,0.49263,1.32687,0.004489,0.004489,0.004489
169,4077.88,0.35113,0.26558,1.08139,0.86617,0.81861,0.88715,0.78918,0.42553,0.50623,1.33485,0.004456,0.004456,0.004456
170,4103.12,0.35323,0.26783,1.08118,0.8661,0.82541,0.88876,0.78902,0.42635,0.50113,1.33601,0.004423,0.004423,0.004423
171,4127.22,0.35394,0.26749,1.07462,0.85892,0.82699,0.88662,0.7879,0.42439,0.5047,1.3357,0.00439,0.00439,0.00439
172,4152.16,0.3473,0.26518,1.07095,0.86283,0.82866,0.89038,0.79046,0.42583,0.49766,1.34072,0.004357,0.004357,0.004357
173,4176.09,0.34809,0.26437,1.0774,0.86643,0.82745,0.8915,0.79014,0.425,0.49532,1.33971,0.004324,0.004324,0.004324
